Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
1	36.5839045934218	13.039717120868419	7.104782137844262	4.733546739418026	3.4403516436386803	2.613678600732294	2.0992723454878397	1.7637900316667388	1.5308417350827284	15.585282270325493	3.632287787948808	4.91980085993949	0.8733640111143248	0.5421726694783253	0.13236226335195717	1.4048451896808298
10	30.525516467186346	12.59937199520904	7.418661294992002	4.96449518688104	3.7359685261008435	2.8848357396951787	2.3972645003998467	1.9304785854599054	1.712084404415727	18.102692438608337	4.519250513189596	6.449567068198157	1.4252939045330775	1.0876348501751574	0.07266396064450985	0.1742205643112112
11	34.11217621687121	10.38433433152881	5.849250283130055	4.1680009458769085	3.2529406891136268	2.5741396596074435	2.1495878707260547	1.8790212044877366	1.6013000099796517	18.628038544740274	5.055054303896771	7.347584608205518	1.5886923338240198	1.351408021671613	0.058470976340133464	0.0
12	37.57549157145836	10.960749342854314	6.07230167697769	4.242645285464003	3.2920007507637705	2.5690954774120556	2.0466627227681973	1.9026439097323142	1.5343476390275346	17.820189936345407	4.362105610402007	5.847498850557957	1.0724805961160802	0.6954274918275472	0.006359138292909381	0.0
13	44.0341440611649	11.949475992104245	6.519466201918371	4.35876942013335	3.1858643421614103	2.487487504572976	2.096469977148085	1.614642870637005	1.4166336437868754	13.99985896917047	3.4119955130180695	4.145066003054142	0.5633396174227445	0.21678588370747567	0.0	0.0
14	35.07308466394465	10.829942675044725	6.158882070467044	4.268185948038018	3.1912027673769368	2.589544355335185	2.187498672517353	1.827000303204955	1.5551046447289527	17.888570226238016	4.611827850316317	7.068866728463605	1.567497305053191	1.144626124543238	0.038165664728419674	0.0
15	30.455553808566016	10.405643265943281	6.175224790921952	4.371418143204111	3.2667301169815506	2.6904096134909286	2.23300698168158	1.9219899817630588	1.6368824829302246	19.9023448463149	5.336819580471351	8.136494734868108	1.87507253462306	1.5253665709724336	0.06704254726712792	0.0
16	38.47622948302594	10.50138964220393	5.850897389671084	4.096844354471636	3.1510667579084597	2.559831351728234	2.1384441423559046	1.70575770094437	1.528113717133209	17.591130811468236	4.572676508477088	6.036387781417714	1.1023150112233622	0.6709601023081877	0.017955245662656393	0.0
2	42.823691463291816	12.889621475774929	6.677329404129087	4.263468781305114	3.1570205430752516	2.4526966087468756	1.9263721560596543	1.5845399353275873	1.3475999416070397	13.855910544614842	3.16986828631144	3.8353255103260415	0.666667635022829	0.4312831588904189	0.0916415916800713	0.8269629638369528
3	38.12829070694348	10.87266934641018	5.9014690891127755	4.073156893694952	3.1787390123109294	2.4953448750014937	2.0351194465964086	1.8583895654872304	1.574278598540928	17.186310988665973	4.450923228775524	6.137022964950777	1.1418357190286808	0.706941690114374	0.041390739691477496	0.2181171346747667
4	42.39505200714474	11.527119908189912	6.300615082021103	4.289479939176904	3.1820138159187765	2.5186746866649203	2.005358297106219	1.7204158697769902	1.4943558112196293	15.509751893277388	3.5697593327569255	4.2986087119266125	0.5992503323558138	0.33479473870198445	0.018140187015294386	0.23660938674698895
5	39.01971603990685	11.095057611408443	6.095291711916196	4.319980045398371	3.2146035879725594	2.5686803993837586	2.1731972749444335	1.8028722291770178	1.5228463559156658	16.99527689108196	4.094508479184235	5.4453478782010905	0.8862897815112502	0.6350875563101402	0.029975553470354188	0.10126860421773559
6	34.84187765271676	10.720995769191967	6.037016286664543	4.255108706253844	3.192576654639673	2.4980651861205985	2.185892335368917	1.894946254772413	1.5909322871810412	18.480487651802626	4.748651426754567	6.860908073093262	1.4968437009626627	1.089968414991716	0.06259615216423167	0.04313344732111829
7	39.63265838595852	10.5737851546815	5.926539166570359	4.045795761367939	3.076351006110895	2.3955537565695906	1.9250907580433747	1.6886710070625224	1.4140093880203457	15.274166259063888	3.809087802575114	6.263098805644826	1.6825663918838953	1.9481649602782993	0.20444574778104882	0.14001564838795658
8	36.964320540556294	12.161257967908853	6.58152613026869	4.435313499651182	3.42548753737228	2.621329080647774	2.179333044636036	1.839898570473863	1.4892038480417127	16.809614658487575	3.9937784629671844	5.5303029100190475	0.9793474293473787	0.7064651168754351	0.03255551403382567	0.2502656887129943
9	32.410887884113016	9.717599183399187	5.531060849192891	3.9629261115029553	3.064096028204248	2.4568940391188865	2.025257568804704	1.7315481413399954	1.4868443375417948	17.691115807382957	4.821082418361612	7.66148456793844	2.061347120748906	3.5785337605660743	1.1571917995070156	0.6421303822775403
