Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88
1 - polya	0.0001394039263932198	0.0016665676605747987	0.004897975792194209	0.007255283628591268	0.011913384196090837	0.014445260913286613	0.016139458180894302	0.01916615604222457	0.024155811894118823	0.03513669685284961	0.04250877836571628	0.05073298207730186	0.058866133674801785	0.06416159904090099	0.06857794054686277	0.07380935546029481	0.07936918593004963	0.08516700778765593	0.09440597161208583	0.10241730176039529	0.10934856545196449	0.1166879937928832	0.12411031095490058	0.13095868582537107	0.13643939514771353	0.14218823724739788	0.1480092930927364	0.15381151056964337	0.16066490900502897	0.16600119083606313	0.17072962131237368	0.17568034453617615	0.18044959147742165	0.18678179505286863	0.1912879327816873	0.19619532775809728	0.20109016382221956	0.2053168657526374	0.20938532538823051	0.2143938196085563	0.2191122029550367	0.22377155941376503	0.22774205953351428	0.2325891717309434	0.23812074464805094	0.24232170080827903	0.24622689458413233	0.2511656868412615	0.2568850154970698
1 - polyg	0.0	0.0	0.0009682921373799321	0.0018097392606543218	0.0024339172013518916	0.0026963984681643506	0.0028207316998123573	0.002951344387604203	0.0030367449911604095	0.00325087444566531	0.003562335470399711	0.003890123081108093	0.004282589090098014	0.004530627607779643	0.004727174585081796	0.0049883999606654865	0.005146642255490223	0.005387145425799246	0.0056452310733110175	0.005863756147116606	0.006108654936726316	0.006411324722859343	0.006691388466874551	0.00701729224073978	0.007498298581357827	0.0078926484271909	0.008242414134402716	0.008663137696039911	0.015424228126111071	0.03311785170260546	0.03349587496246455	0.033804824204741415	0.034140775108436786	0.034415187341922546	0.03469211135786583	0.03497531482995296	0.03525977419326885	0.0359002787199404	0.0390155169128988	0.054187938847641934	0.06839081275377637	0.1359740874474551	0.24827336934140937	0.2682790886700652	0.2746929251753821	0.279487289941203	0.2835651687610118	0.2867821341435004	0.28962547188543053
10 - polya	0.00030474956231720993	0.0026240283598718797	0.005342296544235427	0.00782557711428209	0.011516840889176488	0.014877653331437767	0.018035299398820905	0.020484310941779688	0.023574642848811635	0.03406402487226404	0.040687738250821226	0.045626149832949506	0.050480112741182664	0.05477169643702723	0.058589021275852034	0.06345828285689228	0.06865065240761822	0.07462141843076886	0.08111356322318508	0.08696438765152815	0.09280174924780098	0.09780808693719273	0.10271896090826825	0.10754477425853637	0.11201137477129403	0.11696202529166796	0.1221703054621133	0.12689881925332833	0.13178827508247393	0.1358754685096158	0.1392791172357369	0.14348564031077404	0.14795958418647912	0.15263914222471145	0.15645218343515027	0.16113480120794405	0.1661515419948446	0.17075032304065552	0.17583682577555643	0.1825358086243245	0.18679434718690574	0.1915185773497348	0.1963890628245996	0.2021230053926965	0.20680133953710428	0.21132117943123058	0.215536881709952	0.2218876667656307	0.22911598369352407
10 - polyg	0.0	0.0	0.017341351600291356	0.02758901459339175	0.03652833508802991	0.03903731742839248	0.04016207585316965	0.04089641214790992	0.04143002985542118	0.04224575508949516	0.04304006218163921	0.04374318918385301	0.04444142061076854	0.044796349819893014	0.04496891884915697	0.04527122062382505	0.0455894330182125	0.045892958686705135	0.04618118568239069	0.04653183126312917	0.0468059834798322	0.047108897201412564	0.0474124228699052	0.04778387464566132	0.04825079013973367	0.04876788528061328	0.0492880401560543	0.05122179239887033	0.07140563740671879	0.12214460369179739	0.12424908912314053	0.12464991435068626	0.12503666479924946	0.12545340064651456	0.12580159843960392	0.12606595950571042	0.1263902913692207	0.12694593916557417	0.12876280954814404	0.14345198323059846	0.1578804675284201	0.18801273348926228	0.26305149971420855	0.29204554441820335	0.3030777233528512	0.30900198141066837	0.3133504761693553	0.31675779657695013	0.31980223246556083
11 - polya	0.0002062420543265474	0.0025997075360751462	0.007692299800599893	0.010385080674012148	0.01569872211471253	0.018577649662799	0.02111389810523521	0.02440954036821737	0.02920281724107846	0.04200727586007511	0.05002744764447618	0.057822868472239344	0.06509210764857966	0.070508341290663	0.07525561032063585	0.08098490882467127	0.0872610131855622	0.09371427418286185	0.10298035950570739	0.11032204781395216	0.11679011593310087	0.12328039473502322	0.12945655102343284	0.13538098624040798	0.14043233009406741	0.14554501773824452	0.15070106909640818	0.15594226140520412	0.16160281255779735	0.16609465873587348	0.17004868909535964	0.1744289530337873	0.17876056500042514	0.1836358098692365	0.18748671920155938	0.1920409668217138	0.19638844356176136	0.20045828676713856	0.20426689003703546	0.20928861964699674	0.21314058663088026	0.21714961487152012	0.22125012997215615	0.2266034333463809	0.23162622060790278	0.23553001251825811	0.23921592820711973	0.24447245646354507	0.24986224881661218
11 - polyg	0.0	0.0	0.005142301887875248	0.008125936940465968	0.01044430916140849	0.011254470256865594	0.011602437620319102	0.011845697479268363	0.012041363017988421	0.01237399443381252	0.012873734796219154	0.013350735650071836	0.01384836070935717	0.014183636254082893	0.014423723158350206	0.014733086239840027	0.015003316213585837	0.015407867935534066	0.015787036020026714	0.016197404825558516	0.01662628253340167	0.01707261149199553	0.017636339773821424	0.018323284462462924	0.01922070181167357	0.0198759169534956	0.02050997906410465	0.02131326542441754	0.02284897549047983	0.0275877833079675	0.028189058220196433	0.0286829814990195	0.02919435602859327	0.02961424369817091	0.029999228866247132	0.030336619714094147	0.030744344390724324	0.03125095948827518	0.032267891463839155	0.03638903076990783	0.041126780935834856	0.06265527845284445	0.10335265285505582	0.11162771866557329	0.11443737003643725	0.11677160703078951	0.11847125308875239	0.11972245488500012	0.12087000682830425
12 - polya	0.00020298289673009628	0.0020209607824923665	0.006022482838904605	0.008351859381962604	0.013643209651091812	0.016259324169627762	0.01867048508369837	0.021876826568939797	0.02689621917060538	0.03885693709273293	0.04660329652304192	0.053572211751797286	0.060008050538169246	0.0648318503971119	0.06914622230649406	0.07447649405339433	0.08014917626929319	0.0858469850088164	0.09395595466241022	0.10076130114914038	0.10695720626874641	0.11310729243350805	0.11912238511840549	0.12442605231087997	0.1291493460753252	0.13404655479740568	0.13889055441063458	0.14393162479738786	0.14926238922122192	0.15334175423317628	0.1569811587432375	0.16074422516368525	0.16471618660406884	0.1692148196866963	0.1727138112706214	0.1765872373242428	0.18054146239500918	0.18416805730479133	0.18752269454710985	0.19176809168575848	0.1953720234565853	0.19917499670867173	0.20297402854528768	0.20789192969858822	0.21266744721801742	0.2161560925863325	0.21934666840969197	0.223843823461518	0.22870555944436408
13 - polya	0.0003268457533393583	0.0034512331191425666	0.009377462699427248	0.012706128661067555	0.018507640782841166	0.0216556814597413	0.0242209905632535	0.02802702334884998	0.03341137707491414	0.04838822360128671	0.057314123088863536	0.06575297939794453	0.0737961803214042	0.0800051744843476	0.08551639596993166	0.09208018979932897	0.09926972122229044	0.10701833090754292	0.11774833294151266	0.12649790774636693	0.13443789422140365	0.14212629547840938	0.14959214058100317	0.1573127963531411	0.16352609111810212	0.17022320361004575	0.17694719486459953	0.18325080227193064	0.1902489569051079	0.1959784339430863	0.2010929248925446	0.20666973055889742	0.21217665144246384	0.21894042326568064	0.22371409150524232	0.22954785814214812	0.23493221186821225	0.23962201836843028	0.24402368453346757	0.250158493311607	0.25502354934404314	0.2599230101926203	0.2646052906393075	0.2699176092815765	0.27541270350959446	0.2796821261625898	0.2839020918923825	0.2898175699676231	0.2957545510529519
14 - polya	0.00018606206262608796	0.0021232272083217506	0.006574585415452209	0.009186519940165267	0.014079481144034858	0.016785624308052263	0.018879411316591405	0.0216632766080349	0.026200600198530575	0.03773762568933933	0.04515950005453502	0.05201847779988723	0.058302782845482924	0.06312390996188294	0.06749165800163079	0.07245880850895256	0.07826147188610477	0.08427492709370046	0.09291327051391354	0.10002778919337879	0.10633682400679187	0.11219660137152235	0.11780142660613542	0.12307181117121804	0.12776811184053982	0.1322512654634355	0.13701056816029206	0.1418693787324138	0.14711738874566166	0.15120663249546604	0.15474828852931388	0.15855785038118347	0.16256171755161827	0.16712848134189656	0.17042342850156614	0.17447498879564877	0.17825393283974444	0.1817178667461662	0.1849704200181488	0.18923924898662708	0.19276912894056192	0.19632197225032716	0.1997599987809402	0.20425492848374893	0.208830524333962	0.21215079006544463	0.21528617134229244	0.21987118805643596	0.2245445253699273
