Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
1	24.416378511941282	37.61614223042906	38.17878494244724	38.21484832694705	38.45211644346706	38.745671018213685	38.80154475431391	38.95310948287721	38.95887339588601	39.01126257521108	39.1152758893452	39.09146549461824	39.51059083982108	39.516114325186194	39.52140312751551	39.560265764823264	39.57037280893964	39.17858139520534	39.23031013333297	39.25776855211903	39.256677129416104	39.299964326181524	39.359670134920876	39.38824545637094	39.39515957862568	39.39679802342424	39.40867445748856	39.40339445586544	39.42475473019817	39.395874383921864	39.40482175692799	39.42129332897508	39.35773502122892	39.36412940310676	39.38348746391466	39.42589840838514	39.40066408347303	39.42396814875464	39.42600523841651	39.3934003324783	39.418026403528444	39.39282423627755	39.452476250565894	39.47602481541519	39.47872984773234	39.459519946990625	39.47695698863368	39.47332179695479	39.43399103005862	39.46047049533989	39.39571092731029	39.489343996966895	39.508118533399006	39.556848430535844	39.7050782679399
10	24.995317454194108	37.51874336132218	38.18454223727553	38.08128944169526	38.55633761185863	38.64764087161603	38.744850534949244	38.885452636949665	38.93730103346087	38.94799302141823	39.07332091846346	39.04384461933785	39.46678093886922	39.47526666371243	39.478898421537934	39.52271230400373	39.52979694983661	39.13842470504774	39.181575034706356	39.204330339710665	39.20849935150838	39.24259846440259	39.30714765234824	39.33280300127423	39.35099123690408	39.345745814397134	39.35929559114997	39.35629806768468	39.37221714634215	39.3468956713028	39.35915082398773	39.371752594766036	39.304333106784966	39.316212771949886	39.330183814416735	39.36627103813621	39.33841475141775	39.36813019118088	39.36800644609322	39.33907130929816	39.36040287042039	39.3358507803252	39.39895848848562	39.428022616533916	39.430647369556965	39.41035645226242	39.42515726715577	39.43061402482644	39.38975320610193	39.416550260783445	39.350799230414715	39.4410751022795	39.46548822249389	39.51735392515192	39.677714135279466
11	25.581501128171105	37.76521140674006	38.30129639583783	38.09660312660861	38.512515110113085	38.66284441989004	38.72088639245494	38.886917457315285	38.93227407074794	38.928529718753	39.06030454840091	39.02762897430847	39.4484708904033	39.45245708513535	39.46100961142285	39.505064770736034	39.51226617957118	39.14322683431618	39.18328416879741	39.20274338086749	39.20651665437215	39.23468066857042	39.29703309009811	39.322104846536206	39.33789891330537	39.328289174377005	39.340875324653624	39.33470796916388	39.352280314396054	39.33061566253407	39.33334221359909	39.34767531129654	39.277356115225224	39.296070732699086	39.307094718841526	39.35129088965684	39.31857939665691	39.34868547923142	39.34709580109529	39.32076459379999	39.34106211658826	39.31753076423706	39.378732579675386	39.40148704502303	39.4022145932347	39.38437754451543	39.39826934265818	39.403607192685996	39.36303610271976	39.38789659597418	39.32489124221799	39.41403303245605	39.43990411590208	39.49858002048106	39.66550615018132
12	24.96140302026489	37.72104643012719	38.2767834415122	38.14552572598803	38.5190032482064	38.66032867946104	38.7079838826456	38.871137045648	38.914885551376386	38.91683595017935	39.05112771352002	39.013857831348595	39.44593180909241	39.45048330437058	39.45972142356402	39.504526892956534	39.51291342502679	39.12928497198021	39.17161376352129	39.19076347565577	39.19671555772675	39.22717929495741	39.29629627242077	39.32124439750009	39.338748768479896	39.32986967379812	39.34407508146067	39.33992692768537	39.35946487523795	39.33805924845306	39.34451935823611	39.36111411064368	39.29347315658289	39.31178820440401	39.32484912872894	39.36373618637093	39.333006223206866	39.36414210159103	39.36309530645589	39.33698867296636	39.35799651266262	39.3336162361954	39.391805600772614	39.416052371446284	39.417571451883866	39.397158435214195	39.41211156389787	39.41853969315973	39.377704657713714	39.40318386530586	39.338569461992634	39.42594490646181	39.45166330331584	39.509536858559414	39.67808834648259
13	24.85232413786214	37.72100703072025	38.324996912595324	38.17719531487301	38.61436676698948	38.75983183880992	38.821631877516374	38.97858330223974	39.02560858646484	39.021756954454496	39.15090491968192	39.11422154645109	39.52810335214757	39.53275038742126	39.53993898725948	39.57894631888847	39.586267620416976	39.25461753996893	39.29521088079212	39.31262669414811	39.32178896992072	39.34687893155697	39.401073934102556	39.42575821470462	39.441441837972185	39.43497501916326	39.44372842842608	39.44066831511246	39.46012246820412	39.44041985230964	39.445097788597195	39.45940477540184	39.39373784220816	39.40755145956199	39.42069824935289	39.45931957555703	39.42847311156106	39.454032613361804	39.456634694910335	39.42922967498829	39.448516833584335	39.42887682697422	39.47599596388255	39.49851642635417	39.49836502456091	39.48012679556292	39.494936908058676	39.49714807132612	39.455774558675415	39.47702140288216	39.40495109167843	39.50057934114705	39.521826860988604	39.570433635045916	39.71953296645688
14	25.8128962411941	37.769954590095224	38.28873393195914	38.05755191424337	38.45822234352936	38.60692153802511	38.65826414715755	38.82793059133835	38.87514292685856	38.87063423940636	39.0063268671411	38.97351950952687	39.409569766398135	39.41313163851265	39.42456077724108	39.468650661851086	39.47636468289627	39.08764808047515	39.127650195835955	39.147323577808876	39.15132924581719	39.17937095250529	39.24806495987663	39.272886270432984	39.291724416529235	39.28267326763046	39.29623900100631	39.28739045274402	39.304957146019404	39.28347121852263	39.28526439130694	39.30004567845693	39.22421957048972	39.246795888976074	39.254156198588376	39.30326530967966	39.26795893621296	39.29928590581725	39.29750869992494	39.27213138897149	39.28972633114027	39.26717305760499	39.3321233760215	39.354745946208844	39.35524617493805	39.33712610629066	39.35289531058156	39.35769172623644	39.31552397408926	39.34153856019859	39.282558928992835	39.36944850760546	39.39707507771744	39.46149552836732	39.63925428042928
15	25.70508292678695	37.71911405766609	38.32628487390964	38.11417756490095	38.5295117030289	38.637178592928315	38.699220403146654	38.865213583955004	38.90949301993743	38.90871999559444	39.04270955369543	39.01083756978931	39.436655946339656	39.4411131126202	39.451682407375074	39.4930813045166	39.500796295137	39.13651294231302	39.17569861183283	39.19481957328651	39.197853930378606	39.22525335414156	39.28808496775301	39.31130309467613	39.326823435755465	39.31935342611842	39.33223770954365	39.32393339547568	39.33813198929671	39.31982433380095	39.31954922603461	39.33259318964802	39.2550874201779	39.28042157125131	39.284204137037136	39.33692541845528	39.301019362810365	39.33249615880353	39.32951564200272	39.3038596156618	39.321879289589376	39.30001229719098	39.364443909393025	39.38433866142098	39.385936347712644	39.36754196943788	39.38227112578549	39.38722548356506	39.34679314606163	39.37246768694194	39.316006424042754	39.39811558931521	39.42489127384773	39.48596643937656	39.65101833773673
16	25.269631155920177	37.73306670959368	38.29389725148177	38.15178712152741	38.51049144084935	38.65314391341338	38.69472967956084	38.86250032567833	38.90665439667112	38.90980557298574	39.04577666761077	39.007125868121534	39.43954502415078	39.443799174881335	39.45370679600829	39.49800535692968	39.50615372402234	39.131773791653245	39.17236394892757	39.1900423107468	39.19570352093376	39.224886405083105	39.28909479646421	39.31328690406582	39.33021819493028	39.32090299253272	39.333746190357225	39.32835934825235	39.34688914468339	39.3265367801856	39.32986853901237	39.344739119633275	39.274321157465124	39.294234174164124	39.30390953518234	39.34664014293115	39.313186149384975	39.344617758502096	39.34403967804195	39.31836714868889	39.3368146815746	39.313852324561296	39.37345403092474	39.3968602892637	39.396672327845366	39.37721252382729	39.39242542885383	39.39812160405883	39.357062527363055	39.38210293584671	39.316148768316225	39.40563556502687	39.431286884319924	39.493054763888395	39.66513904928892
2	24.13307231721232	37.30925559883659	37.902034676818616	38.072575514815206	38.34961076880228	38.64484563467214	38.74803394010511	38.88476261386525	38.9057114303875	38.971578880502996	39.054179419100905	39.02229293538193	39.49178782310395	39.49570972196888	39.507937969925	39.549134474654565	39.55609508005039	39.114985258920996	39.176796835658024	39.195073192763154	39.203803172109474	39.25482489935766	39.32441802504337	39.3547229904586	39.369626240850785	39.36721189097289	39.3868096254835	39.38379643963803	39.41220234610476	39.38606382802922	39.39793496534135	39.4144540195415	39.35146076162984	39.35988028703706	39.37607474232231	39.41836382747674	39.39382715499826	39.42199880122137	39.425452323469614	39.392685326922376	39.416987418137055	39.39076485415096	39.44667440772895	39.47461131477134	39.47874558902273	39.452969606265654	39.47193749164727	39.47381862409058	39.43461830008255	39.45795909242696	39.38716471864464	39.482625491097195	39.50200279714663	39.55619573700197	39.71014093278577
