Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
1	0.00037538154146789086	0.06333222863908272	0.03424580401053123	0.04413273288092237	0.018406396411149252	2.9635384852728224e-05	0.0007592303357508469	0.000437474728778369	7.197164892805426e-05	0.0	0.00036268066224529305	0.1350188133890298	0.0	7.26772533293097e-05	0.031039711511177567	0.0	0.0	0.0	1.5530986789483827e-05	0.00020615941350075588	0.031906478685059365	0.0013536648187082326	0.00011228451568634105	0.00020127964416583887	1.3419632209976391e-05	0.020700461782194483	0.02395677018374842	0.031144246233505306	0.00012930497143487133	0.06062891410834817	0.00027775555419229955	0.00039089354879395165	1.413948404471281e-06	0.06828900234452827	0.047422227585658026	0.03062936092847894	0.013646080989182865	0.00037585853149212106	0.030837037096412518	0.10178773642349473	0.0010794090936155063	0.03045264354389349	3.477012723808745e-05	7.811797049228597e-06	0.00034403334371167256	6.403928562554556e-05	0.00020944107955107915	0.0005079494698430792	0.059708523092031694	0.001299259640458186	0.17488568893653686	0.0007693628695856684	4.727766768155075e-05	9.692583475738497e-05	0.0
10	0.000427361356527452	0.06557098315073252	0.03711303086386191	0.04659452114921702	0.020228886923326236	3.370357701320599e-05	0.0006551975371367245	0.00047454636434594036	7.549601250958142e-05	0.0	0.00030400626465911803	0.13411057736478824	0.0	6.336272478482727e-05	0.030185745162867636	0.0	0.0	0.0	1.7535414371115126e-05	0.00023945594206952343	0.031157804786230626	0.001447879199376778	0.00013293133637626883	0.00018559103090243185	1.4174923852309065e-05	0.01937167856273258	0.02171511716560428	0.030198752658982746	0.00015068579707776182	0.05879958192311608	0.0002907909429793044	0.0004715952178485731	2.030984908868184e-06	0.06592609474640264	0.05183176235781322	0.029739857965836187	0.014980383358455257	0.0003752963591949488	0.029974402905489927	0.10400383087127564	0.0011387034926835092	0.02963898904376374	2.9465911038275642e-05	1.0302228652278107e-05	0.0004661423398478137	4.419297963859561e-05	0.00025700482585789425	0.0005075824262058938	0.06176113171464209	0.0012740342867461813	0.17149646734375495	0.0007552498451471133	6.504111288939685e-05	0.00011667889254220626	0.0
11	0.0004647877510645362	0.06689334675144584	0.040140163800171144	0.0485041560828572	0.022010160653940836	2.0778746518179264e-05	0.0007742817123616274	0.0005118133352898892	6.889794898133125e-05	0.0	0.00029527692420570537	0.13005144041168953	0.0	7.764689488372251e-05	0.0279393714272997	0.0	0.0	0.0	1.4772228162907211e-05	0.00023966495364773096	0.02900663837544438	0.0016243425373700443	0.00012533988043188422	0.00020417514748465878	1.2591125051347839e-05	0.017806989621203435	0.020137189152847755	0.02786858176422115	0.0001708973492254576	0.054153526090149104	0.00029042057699708146	0.0004532779405400631	3.2895425049024056e-06	0.060182410058231675	0.05565176743493217	0.027391065405738678	0.01571194336270868	0.0003769964234415255	0.027602755946181903	0.10318554070094707	0.0011152864617409713	0.027267758765121858	4.033413928126409e-05	1.1069867306995023e-05	0.0004492408927057677	4.947756197567752e-05	0.00024193598513197454	0.0005391867566962381	0.06119808929790545	0.0012580855124897652	0.16376998395280493	0.0007675630245170097	5.701425749659459e-05	9.752644367707769e-05	0.0
12	0.0004614240982771541	0.06652878424317428	0.03801915318612343	0.04644637170671007	0.02082686999092001	2.8901293412607917e-05	0.0007584098029998147	0.0004923185843389074	5.7802586825215834e-05	0.0	0.00031243294775353735	0.12908114915130356	0.0	7.873110964124227e-05	0.02898219679291328	0.0	0.0	0.0	9.47319715173669e-06	0.00023835124723298762	0.03004700731916813	0.0015331047334863	0.00013865926841993365	0.0002274604728568026	1.0476087230906296e-05	0.018235616973295787	0.02025695880897265	0.02903721859016349	0.00015920994972149787	0.05640479890938942	0.00029206377500596995	0.0004868721248390863	2.4973653794193278e-06	0.06218568144171259	0.05345158060586364	0.028523505762038638	0.015576737145941906	0.0003498211480576571	0.0287725156077063	0.10448371885882587	0.0010930131300120908	0.028386291098093458	3.720804955323792e-05	1.0071980465957918e-05	0.0005267228817884715	5.308878461656097e-05	0.0002696646932938958	0.000514561893106153	0.0616453765704728	0.0012487426645403387	0.16617052463863863	0.0007947637391028347	6.512977481326973e-05	0.00012042326919737686	0.0
13	0.0003754284082724662	0.06456490427179348	0.037013728275236885	0.045420250937665385	0.020156773195026387	1.7563902141401927e-05	0.0007354884021712057	0.00043470657799969773	4.6105243121180055e-05	0.0	0.0002996840802876704	0.14179118649977007	0.0	6.696237691409485e-05	0.020953829562639303	0.0	0.0	0.0	1.647247304795923e-05	0.00019878312439341631	0.02194885177268445	0.0014290065482769707	0.00011863372830492558	0.0001801595059762698	1.5380571815383392e-05	0.015799332220018773	0.02094879504651594	0.02099273008449214	0.00015166926033924127	0.04042629171773905	0.0002407617808284824	0.00034636419198577916	1.099803130840367e-06	0.05018208483180399	0.05261962579885266	0.020485266349190904	0.014082500015967801	0.00034265573243042927	0.020707225561626304	0.085835240357152	0.0009186361935903	0.020333983074716636	3.098394542523263e-05	8.865701631350051e-06	0.0003341453212655733	5.116872368272962e-05	0.00023304808248037737	0.0004764416865404922	0.05293695724942794	0.0011068720092335218	0.18172568463724342	0.0007363557979884928	4.688148081533037e-05	0.00010896420155500634	0.0
14	0.0004586834423792222	0.06770948347291582	0.041973194686015694	0.049763493789828764	0.02274020757816777	2.9277666534843975e-05	0.0007526800104999472	0.00048064169228035524	5.611552752511762e-05	0.0	0.00028240749178401584	0.12716571473993635	0.0	8.905290237681708e-05	0.027504703607464542	0.0	0.0	0.0	1.5257966655862194e-05	0.00022096081943503006	0.02863131386567184	0.001758876365552141	0.00011783904416245311	0.00022959289223393247	1.5266936056435243e-05	0.01620602340420949	0.01826892992416821	0.027343145832257387	0.0001625237270894243	0.05315821122096759	0.00021575545335660476	0.00043527463968231263	1.8344808133119319e-06	0.05690694417575884	0.05747552470080919	0.026854436905124027	0.016687770539333457	0.00030518034629500244	0.027121083523131344	0.1037859232307379	0.0010137394690670396	0.02676206360792466	2.9570609249053273e-05	1.172644000359224e-05	0.0005022337650770638	3.038567445177825e-05	0.00022765320810549168	0.00044703288416351544	0.06292510630889989	0.0011099699792852483	0.1537725790101715	0.0007458038729056912	5.933885752603169e-05	9.79666179906283e-05	0.0
15	0.0004927025332736873	0.06875204153298477	0.043129152374364155	0.05087094720341099	0.023637934455192643	2.4752998083127827e-05	0.0007272666579661842	0.0005033109610235992	7.425899424938349e-05	0.0	0.0002722829789144061	0.1267329927572256	0.0	7.543770844381814e-05	0.02586289285040563	0.0	0.0	0.0	1.5921747559218215e-05	0.00023767377506268484	0.027040281709187867	0.0017684519393485164	0.0001303754821555225	0.00019646678963442397	1.4751340169580345e-05	0.014930770670721367	0.01725015944312871	0.025638306434962854	0.00019011475651433378	0.049796840065581785	0.0002563584515864465	0.00046973555282810874	1.1821200931406606e-06	0.05264067795010683	0.059669953442777486	0.025177908239578342	0.01702707798758263	0.00035267887822320785	0.025482100275167525	0.10236396402637665	0.001060394050279449	0.025100196472267397	3.87932253588163e-05	5.982119492693296e-06	0.0005314562028322872	3.7310094103338816e-05	0.00024586363579991285	0.00046673251418803116	0.06195013275551622	0.0011169377415585218	0.1473365722783205	0.0007568001782367705	6.843154681654862e-05	0.00011772563252957006	0.0
16	0.0005256837643447264	0.06639918943116867	0.039732495731327644	0.04766164626827285	0.021711889074078908	3.657839314525929e-05	0.0007336580567992005	0.0004755191108883708	6.688620460847414e-05	0.0	0.00027433794858944466	0.13271842894589128	0.0	7.629207713154081e-05	0.026596841483723547	0.0	0.0	0.0	1.516284934178777e-05	0.00024211012770822924	0.027646096433050583	0.0016250090089411583	0.00013024281670459217	0.00019145935994696557	1.1509651933947718e-05	0.0169629785609037	0.020383591648295337	0.026502418420916857	0.0001549485710511909	0.0514608440157501	0.0002545248508873231	0.0004552425867254677	2.0962022684262466e-06	0.05742155106739973	0.05585861770445019	0.02600830092979663	0.01580736958044418	0.0003132377988529705	0.02626317900094602	0.10057563789117603	0.0010340552355395114	0.02589897706882992	3.915193646483007e-05	7.423536277225727e-06	0.0004928131678827864	5.0122221437329565e-05	0.00023329686981737156	0.0004707373362561536	0.06076398660669713	0.0011222022797487687	0.1681763860736868	0.0007557275454591264	5.865022452985738e-05	0.00010806851904335746	0.0
2	0.00044828617728848635	0.06252023171553875	0.0345045870658948	0.04292564290625901	0.017599715320345974	2.9138601523751617e-05	0.0007374307616395601	0.0003586289418307891	6.500149570683052e-05	0.0	0.0003093174623290556	0.1378289473536748	0.0	6.388078026360932e-05	0.029848185001052244	0.0	0.0	0.0	2.5788297519498785e-05	0.00023211907955477767	0.030846577627948193	0.0012886719922205036	0.00012787127660715238	0.0002131440960773712	2.692674098798723e-05	0.020814229684199805	0.024699301963854326	0.030085020379851	0.00012126687776684979	0.05839362869713956	0.0002584012074661501	0.00045630679263461497	3.373150147593309e-06	0.06818403114557092	0.04622946841907305	0.02948526191840141	0.013654431040356534	0.0003293246107123702	0.029845000381655683	0.09854694385439901	0.0009897384371290317	0.02941015802121172	2.495749087006771e-05	1.3636987528543066e-05	0.00048159557463989657	4.563694907959287e-05	0.00025506326020646784	0.0005243180008179132	0.05827325416283623	0.001191415356606679	0.18483506880011333	0.0007624500539582741	5.8875681391390476e-05	0.00013775043603230823	0.0
