Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
1	4954.0	9387.0	13379.0	17003.0	20377.0	23516.0	26393.0	29226.0	31903.0	34477.0	37017.0	39428.0	41697.0	43904.0	46081.0	48104.0	50117.0	52073.0	53960.0	55751.0
10	4928.0	9134.0	13109.0	16692.0	20010.0	23157.0	26148.0	29005.0	31610.0	34224.0	36736.0	39123.0	41381.0	43468.0	45584.0	47696.0	49691.0	51607.0	53506.0	55279.0
11	7417.0	13611.0	19091.0	24128.0	28852.0	33193.0	37333.0	41169.0	44778.0	48262.0	51557.0	54741.0	57672.0	60517.0	63323.0	65957.0	68596.0	71112.0	73507.0	75842.0
12	9028.0	16571.0	23377.0	29284.0	34709.0	39757.0	44570.0	49118.0	53366.0	57452.0	61317.0	65082.0	68571.0	71872.0	75063.0	78052.0	80990.0	83846.0	86628.0	89261.0
13	4971.0	9420.0	13378.0	16982.0	20353.0	23443.0	26428.0	29242.0	31932.0	34439.0	36876.0	39204.0	41404.0	43601.0	45675.0	47688.0	49621.0	51544.0	53402.0	55213.0
14	7623.0	14208.0	20086.0	25558.0	30544.0	35112.0	39531.0	43611.0	47390.0	51017.0	54558.0	57803.0	61002.0	64113.0	67076.0	69920.0	72532.0	75141.0	77719.0	80191.0
15	7145.0	13163.0	18650.0	23520.0	28108.0	32282.0	36270.0	39896.0	43446.0	46785.0	49985.0	52944.0	55885.0	58726.0	61411.0	63903.0	66384.0	68822.0	71209.0	73556.0
16	9707.0	17851.0	25258.0	31991.0	37979.0	43739.0	49077.0	53979.0	58685.0	63265.0	67389.0	71463.0	75380.0	79112.0	82651.0	86164.0	89444.0	92543.0	95613.0	98730.0
2	3639.0	7047.0	9975.0	12650.0	15217.0	17722.0	20148.0	22397.0	24469.0	26443.0	28329.0	30208.0	32016.0	33686.0	35438.0	37086.0	38656.0	40257.0	41735.0	43202.0
3	7493.0	13794.0	19280.0	24469.0	29045.0	33252.0	37284.0	41106.0	44721.0	48240.0	51477.0	54577.0	57536.0	60326.0	63136.0	65741.0	68359.0	70844.0	73242.0	75557.0
4	6574.0	12198.0	17307.0	21898.0	26109.0	30240.0	34033.0	37578.0	40887.0	44040.0	46987.0	49910.0	52704.0	55469.0	58082.0	60543.0	62993.0	65345.0	67672.0	69848.0
5	7471.0	13806.0	19563.0	24842.0	29615.0	34117.0	38211.0	42208.0	45866.0	49405.0	52773.0	56104.0	59235.0	62116.0	64984.0	67706.0	70342.0	72921.0	75534.0	77990.0
6	7657.0	14050.0	19924.0	25205.0	29929.0	34392.0	38539.0	42508.0	46308.0	49959.0	53373.0	56704.0	59847.0	62896.0	65783.0	68514.0	71231.0	73833.0	76393.0	78806.0
7	8022.0	14862.0	21019.0	26635.0	31812.0	36490.0	40889.0	45152.0	49126.0	52890.0	56608.0	59942.0	63258.0	66379.0	69476.0	72417.0	75253.0	77933.0	80566.0	83133.0
8	6381.0	12002.0	17068.0	21627.0	25863.0	29830.0	33610.0	37212.0	40565.0	43866.0	46881.0	49711.0	52565.0	55287.0	57925.0	60471.0	62937.0	65364.0	67586.0	69784.0
9	8027.0	14833.0	20926.0	26422.0	31461.0	36122.0	40605.0	44866.0	48855.0	52521.0	56155.0	59537.0	62874.0	65964.0	68927.0	71754.0	74555.0	77262.0	79904.0	82410.0
