Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
1	0.34401927765228085	0.3603734760079918	0.38833630574984246	0.4330119039373934	0.49166076621354976	0.5568310366395594	0.6284506996563657	0.6884540834331284	0.7376302324717022	0.7895852165430761	0.8409955522618081	0.8863152305468127	0.920314870750677	0.9569116059917313	0.9875817403480203	1.0107929085682321	1.02953196578612	1.0485196047103478	1.0737415247463122	1.0944365978578552	1.1124045413870427	1.130675356514683	1.141509408428989	1.1550377075168885	1.1639141679336742	1.1671952142457434	1.1716438063178778	1.178265704897569	1.1877653866517326	1.1900961449066727	1.195858033554649	1.2082704941956228	1.2089306565959241	1.2132517708237212	1.2159761465904648	1.2228299118863484	1.2165362190652194	1.2092564070944805	1.2129098869730606	1.2129733170528638	1.2135150651836977	1.209362252339564	1.2053043998482842	1.2034032865171629	1.1956315472298096	1.1899037875995204	1.1868005423059076	1.1896666040558752	1.1894048456994453	1.1857265585557104	1.1818326940270552	1.1772755151869807	1.1637468354333562	1.1585492209637107	1.147786126028262	1.1336137156183024	1.1185373303731503	1.1146117881983992	1.1110432207405117	1.1160237890271092	1.1213301271929714	1.1197480927919814	1.116875487987895	1.116863185708631	1.1131984374754784	1.1126710040456194	1.1091544342694037	1.1038620653410238	1.0915586081203548	1.0818669510187717	1.0718482003975767	1.0644239261988595	1.0641390523937786	1.0677971063796832	1.0613385368526704	1.051948425342422	1.0486877194401332	1.0446525545889946	1.0358044386926095	1.0262059131787462	1.0167459823789806	1.013276718984271	1.0103371441210345	1.004275197679946	0.9982108633307778	0.9983664481338256	0.9925006951629586	0.9799588776476323	0.971824004247087	0.9562741073637934	0.9343639938388434	0.9032526327373296	0.8646330126864573	0.8092826591677588	0.7392029359266139	0.6491507792452712	0.5283746356402677	0.37662506835933623	0.2045624989769262	0.05027346951544655
10	0.4040328867962877	0.42435577865247864	0.45784542977773357	0.5049840909598459	0.5621263725753902	0.6237562470476468	0.6906110258636	0.7478797815357071	0.794883429271191	0.8449972133867226	0.8925070243198586	0.939635687071753	0.9701747231801142	1.0056670752494488	1.031790262523836	1.0451032825309354	1.0570869653868271	1.0715241595057388	1.089847481951921	1.1109211258327454	1.126696945906901	1.146554536321139	1.1549681124459408	1.1627355230506282	1.1678223019778353	1.1667589284040425	1.1689907545626468	1.1710060299940424	1.1776637667101117	1.1776542161788273	1.1858453160861728	1.196957588814075	1.1977353841562735	1.2016446321694565	1.2044585397142185	1.2070260024455435	1.1998841409212404	1.1924788545284404	1.19371610285149	1.1942361489101665	1.1930798268448535	1.186340857026547	1.181049819218923	1.177178028484011	1.1697601488882805	1.169503533465992	1.1697067089558568	1.1709788840064765	1.1741684627955429	1.1718378166944725	1.1690890842543613	1.1717205724921058	1.1615658576795536	1.160013364799715	1.1487660700855817	1.133349112915683	1.1136095707846385	1.1071749972337939	1.103588529436551	1.104058414431236	1.1104044085720082	1.1081584234462878	1.0991521273714726	1.0966265116592038	1.0908923364004466	1.0869396806916187	1.0816032134145737	1.077699797049022	1.068439913926216	1.0598362247664674	1.050422149004456	1.0464092431276792	1.0455516929416213	1.0535414240755225	1.0490270311038887	1.0348688377477282	1.026063489762772	1.0169687971511265	1.006374234851387	0.9943932036355493	0.9858341608134982	0.9858547145640747	0.9879443338145795	0.9818241596768048	0.9800719698300024	0.9794405708194096	0.9774014959628464	0.9703684951786097	0.9622235721215754	0.9464783673354652	0.920860049403706	0.8924038803027149	0.8576916972402376	0.8061484415255492	0.7367515431569814	0.6504752212032234	0.531523386158641	0.38152082466240916	0.20939641102435294	0.05131043444315983
11	0.37833255244954933	0.3904046664096943	0.41071077929299	0.44693272284440305	0.4968677674531563	0.5573491228243879	0.6200570586992624	0.6742533988248177	0.721675385615329	0.7712190583924827	0.8197051383275598	0.8627734644471021	0.8938220173165293	0.9288989668303953	0.9560247196358093	0.9749816517884459	0.9909682403306844	1.009401506509628	1.029785395105629	1.0521108641238004	1.0699643301626836	1.089391086241914	1.104849428506433	1.1188324375907384	1.1283967901863596	1.1346442653797553	1.1398971839478058	1.1474662878662816	1.157426749717828	1.1601193556633633	1.1679948558505797	1.182822743632408	1.1838532715851433	1.1876710327407614	1.1909467067926502	1.1973870728041451	1.191812581719515	1.1849219777458395	1.1891991072725407	1.1909615493461816	1.1937302796331217	1.1899094173241973	1.1879458635030553	1.185835526844523	1.1812888322231647	1.1797313854910803	1.17948545122355	1.1821094660088711	1.1865649519592196	1.1861090378759673	1.1862991825219371	1.188207634995294	1.1773154837177542	1.1737142357522499	1.1625300237019545	1.1494856065050525	1.134705287921149	1.1313038935575028	1.1291839182381538	1.1340321596198835	1.1431112587382821	1.1431620767119013	1.1399956887642928	1.1398609904110968	1.1354096946887988	1.1351399110861229	1.1323875209207415	1.1276007623433881	1.1165669993444125	1.1082004387168962	1.0985419388724038	1.0929735870567832	1.0912165345604674	1.0971745286753911	1.093088995569784	1.081548965959248	1.0758782799788167	1.0711453971276808	1.0606004765718202	1.048806171487869	1.0394024042175942	1.0379458732361428	1.0380040591974278	1.0350952480098685	1.032157721362101	1.031139795705599	1.0236311056293332	1.0121805846376726	0.9995224154356828	0.9794303167852971	0.9519164774364932	0.9188811012160294	0.8763480963571837	0.8182397118676314	0.7440593116200611	0.651839550549172	0.5272673556121779	0.3738416114845405	0.2024892294708547	0.04987688199071452
12	0.43671431411190603	0.46089202407387847	0.4937412988178503	0.5395977179913829	0.597257798090804	0.6630610115722073	0.7322241060269524	0.790020473431987	0.8377519328610478	0.8866907319815404	0.933736154903392	0.976491533279368	1.0063807466376875	1.0408091658707754	1.0662725914937188	1.0818205881730767	1.0941567800783372	1.10948424753643	1.1270744934768306	1.1453312075988105	1.160944734879808	1.1768769970533035	1.1865038473471046	1.1952427700205095	1.1997792314186186	1.2020860775511846	1.2039074343896095	1.2075410571813763	1.214571595188854	1.2145778536889746	1.2194585029874268	1.2307727530048294	1.2273757160702872	1.2268243672557937	1.2272235025576017	1.2303464326286422	1.2221264849044688	1.2121586424164665	1.2131753824382487	1.2119559019133714	1.2103226660951099	1.202571253853776	1.1984290698930709	1.1931764315221276	1.1845500569669218	1.1782483375906323	1.1734935539891056	1.1719945194191084	1.1709337870605876	1.1672249228373552	1.165636608741363	1.1647479747346057	1.15111350441964	1.145314382037932	1.131946452070279	1.1153022473591911	1.0977806752534094	1.0923998311571381	1.0866668770949637	1.087286712749483	1.0928313404345509	1.0903619462745677	1.084103520130102	1.0803146467392755	1.0743947256661355	1.0710397726286875	1.0653129761438935	1.0583015447641868	1.0468201341538828	1.036920204572478	1.0255481470257268	1.0177908810807201	1.014008272541749	1.0181897333930885	1.0109775540040005	0.9991134168973108	0.9925147878648279	0.9864942118345486	0.9739054964315272	0.9604971066067993	0.9493133130388427	0.9461398344476891	0.9449259206828191	0.9407410777753654	0.9373777025384139	0.9359416294639487	0.9301864556797296	0.9198687244490213	0.9094779217217765	0.8940523797317471	0.8718527618092352	0.8429617995435943	0.8071581360053302	0.757381326608131	0.6927313560404358	0.6122379030894957	0.5020066228921192	0.3630274699606947	0.20097040258290305	0.05010877500041849
13	0.39946151809821934	0.41574271120292583	0.44507081291839173	0.4890233132104442	0.5448981697115625	0.6095458255175967	0.6782201781009276	0.7353968141225945	0.7835843962490275	0.8317534262283753	0.8796728063292927	0.9238812291597083	0.9547816025514123	0.9894828258333458	1.01464926370878	1.0300888056204078	1.0434407141892448	1.060178058464456	1.0791256479051432	1.0991904228006923	1.1154902874361567	1.133073746683836	1.144264475574523	1.155418560352499	1.1634607638808856	1.1683585356738309	1.1727203729548326	1.1771946410693477	1.1840958631381204	1.1836997810797893	1.1881490507543109	1.2005919163788226	1.200289315905096	1.2026191160379451	1.203066611013031	1.2065452293168788	1.1994387534199835	1.1924822423291228	1.1967137119261582	1.1969693611456322	1.1979863279106544	1.1926176588774755	1.1881769049169009	1.1846930962923992	1.1771212803431743	1.1731140313039778	1.169241166988425	1.1681126597293061	1.1678915973254749	1.1651391983988773	1.1627704276529502	1.1607693928881226	1.1485198509637706	1.1438866300591644	1.1328115459152468	1.1208043888163342	1.1059483504912906	1.1001214505738304	1.0970470634890734	1.1018589371709764	1.1085474555021104	1.1078902243225195	1.1052089369271088	1.1027087587710698	1.0986878427576288	1.0980084886910821	1.0945139422524108	1.0887848600109369	1.0782620144167827	1.0699962877296183	1.0596771036829136	1.054342490200281	1.0552222086856888	1.0607732868794926	1.0569322675246846	1.0483743320700645	1.0443333605213843	1.03944654727682	1.0295417110213827	1.0190697347846067	1.0111802047019816	1.0104891127473283	1.0086683243683436	1.002124225833822	0.9980883941261701	0.9965096687937278	0.9917140543916859	0.9814291880381937	0.9714689230174158	0.9548511793801135	0.9303790525560955	0.8999129483506207	0.8599665595194425	0.8030735571036599	0.7304762955531373	0.6410234512354462	0.5200934517794704	0.36917853060512934	0.19960669413236562	0.04898149163651966
14	0.4337715903092198	0.45282920081401645	0.4774949038015463	0.5174533611825498	0.5700064585557206	0.6326457116064068	0.697341687190343	0.7516611748414361	0.8007950819919656	0.8513098937918595	0.8997305177900612	0.9422658808895834	0.9724080013733856	1.0064727776862459	1.03154813095233	1.0494249487294942	1.0631608114194921	1.0780300272969947	1.0963576153968666	1.1156325991124265	1.130237291075164	1.1460454706660521	1.1586841262348428	1.1708296690380418	1.1769356455436581	1.182183698288185	1.1867564507954569	1.1919329322367689	1.1996025359735567	1.1997931944730442	1.2051026828102318	1.2183939638070824	1.2160728520901074	1.2168132607658964	1.2168100406166773	1.2207081049272708	1.213592440182064	1.2029313602486051	1.203359668411459	1.2037319343348925	1.2050626993559748	1.198645333163333	1.194585841947681	1.1891382938110984	1.1805745127039893	1.1766676520576191	1.1733295353815578	1.1722356032243622	1.1725250581892872	1.169140423550818	1.167824948995429	1.1659033244663215	1.1535800851889904	1.1496160886564994	1.136510124313952	1.1229030220572491	1.1075088388618215	1.1020484947636653	1.0971518838020045	1.0999173013481962	1.1083752590595992	1.1070343161302523	1.1026267424038885	1.10026314320353	1.0964829097361022	1.0938314291439908	1.0892649397640652	1.0841566657762962	1.0738726927401054	1.064530602816671	1.0528686465137576	1.044726635298068	1.0425775683756795	1.0471261613289917	1.0418019995511145	1.0317299413962377	1.0267358858450366	1.0217261025097455	1.009213622211969	0.9957084187621481	0.9848924073589735	0.982506462339673	0.9806210214557567	0.9754352722384747	0.9699105368484555	0.9665206085181633	0.9589836764341293	0.9468329734018245	0.9340215860679207	0.9161304739669359	0.8920524960610176	0.861002899292177	0.8206304599594865	0.7650872251400427	0.6944195469227616	0.6066273864042911	0.4904732751074224	0.34777852186352176	0.18864144119575715	0.04705128376516895
15	0.4486698488587351	0.4720850268683364	0.5000051030581106	0.5400128122505099	0.590143271827468	0.6505824246130208	0.7125503701226102	0.767003245066939	0.8153362179825931	0.8644067923220691	0.9113883428826871	0.9541986931337038	0.9828425316640377	1.0176340765408838	1.0423305060985677	1.0573999189816823	1.0679931477522466	1.0833561358043622	1.0996959819508239	1.117536131049919	1.1331355496298585	1.152182383081917	1.1652911759966786	1.1780816912106407	1.1829998402978796	1.1858621489692678	1.1881794244514226	1.19230734857836	1.1996170172731002	1.1995711519821495	1.205590032039858	1.2207799862423752	1.2190687535557243	1.2180160063388723	1.2162859968681061	1.2207323596972013	1.2141874570143698	1.202944550854459	1.2029531875482098	1.202759978300771	1.2015929775939265	1.194206208555031	1.189275218827817	1.185650350848345	1.1789373716660632	1.174416920092718	1.1707882141883266	1.170862679966582	1.1725021157944582	1.1700896242953394	1.1694737058193323	1.1688608153405475	1.1562096904748889	1.1524378244998417	1.1398620730987563	1.1267114836798362	1.1096173727902048	1.102876922497872	1.0988840607551513	1.1015966878788541	1.1085710041149062	1.1052755693295238	1.0975833182732784	1.09260021147649	1.0872991121592177	1.0847539309928453	1.0812307028599917	1.076664961399739	1.066908798097139	1.057643779066947	1.047165251148472	1.0389514319504527	1.0353730168282318	1.0409892115077926	1.037932493728794	1.0258012890619628	1.0169463329223023	1.0092869353586402	0.9966063576966303	0.982147095202349	0.971351923435104	0.9683008802806518	0.9677037848441962	0.9638727078144664	0.9607746071099814	0.959273184074118	0.9539378918532053	0.9442767396011251	0.932821424247688	0.9141300489564663	0.8872173639876241	0.8539788300109594	0.8140176057368714	0.7576785276514058	0.6847732336720702	0.5956361343306621	0.48054459251520837	0.3395743367471484	0.18422893024826634	0.045607512282678106
16	0.46303105822002416	0.49104436896590237	0.5261776340508891	0.5728117488925578	0.6287358837908573	0.6935063558788959	0.7597386871382373	0.8162504594274753	0.8632057919718267	0.9098617095203176	0.95449928306687	0.9941791887544879	1.0213379543624308	1.0537146053469626	1.0778578814376363	1.0940421020214002	1.105146189770576	1.117628620003371	1.1325755272751683	1.1481549600573222	1.1626031461642035	1.1780073453637048	1.1878813543015814	1.1963279022026863	1.2016696884775924	1.2049385658991754	1.2077412051123402	1.2125214481838442	1.218731982479169	1.2177148562869369	1.2208905961273389	1.2318486301691611	1.2276795066540824	1.2258434408665213	1.225830191633771	1.2292182226033814	1.2183106893073252	1.2061805192580708	1.2061753291512995	1.2040455825695133	1.2041676719467287	1.1978909074523933	1.1931503658289202	1.1874642539001041	1.1797917430142562	1.173750595635697	1.1685623278717663	1.1674437285752646	1.1664302529757573	1.1626270515054975	1.1611539152871528	1.159111040366601	1.1441874937868866	1.1375148503661752	1.1252087636679806	1.1096012155318233	1.092274564528169	1.0857065462575712	1.0801015545430694	1.081514656862151	1.0879852390376537	1.08486025391972	1.0779336306473466	1.075144086268115	1.0695806379911341	1.0664001604072821	1.061514173501343	1.0542022611652588	1.0424317238894187	1.0319909446319766	1.0193823242651245	1.0091141042997074	1.0047148070646135	1.00914963701824	1.0021661294911715	0.9894435143683343	0.9836080773065154	0.9780243991432659	0.9647295468197697	0.9512412942320747	0.9399797886821191	0.9372196055085371	0.9366325965645246	0.9325200640123213	0.9272037192277519	0.92499921178699	0.9186285493674587	0.9072440442249795	0.895303590527806	0.8792617277529412	0.8575203534543085	0.8301136497074356	0.7961530223804348	0.7479181941430096	0.6865842958895139	0.6098369073239092	0.5025467653753362	0.3659452908259626	0.2043590551475002	0.051098909960184055
2	0.38172121202734743	0.4033098212361124	0.4361499490596963	0.48217698540398574	0.536227313594791	0.5969995396854135	0.6609599262065888	0.7160045252271786	0.7626622972954277	0.8103209463606124	0.8574978093169385	0.9027410591232139	0.9319112619575641	0.967190136205675	0.9943540261354131	1.0132189338572462	1.0276810505895706	1.0435379752141993	1.06391330370818	1.0843531942637226	1.0979477934433632	1.117163263181559	1.1269963481836185	1.1373395950367187	1.14360137494382	1.1453486456647892	1.1496567758925775	1.1529888543318736	1.1619982321536217	1.1622076053377397	1.1699629269965597	1.1822900233688876	1.18264026659948	1.187619005747299	1.1908834181714048	1.194459290735537	1.1876607995199038	1.182615468454503	1.186294356769953	1.190040766691135	1.1912603905910364	1.184825308579954	1.178805695598582	1.175983415905824	1.1696804604102857	1.1688496714461938	1.1674418387407564	1.167359503589607	1.1699850643018899	1.1685166208901487	1.1681124145125674	1.1680043564431883	1.1577889560254127	1.1570305244795303	1.1472612654902892	1.1353329228658355	1.1182731443517329	1.115587021546291	1.1141246272644667	1.1173986582098603	1.123519246882774	1.1220035248579703	1.114696758434702	1.113127105859922	1.1109523933020506	1.1092042931645976	1.1062241855378028	1.1007821696173052	1.091153394232704	1.0811779412892377	1.0728216895648037	1.0679931619799872	1.0698080375693042	1.0785482715270072	1.0756222117000716	1.0628058443866173	1.0556749540166557	1.0478923490555287	1.040160407011837	1.0307524998438673	1.0232853014260368	1.0230986057599853	1.0248021126989117	1.0177445070847062	1.0153650303693802	1.0152939939845815	1.0121303774024477	1.003397580507268	0.9954665938111251	0.978830941674959	0.9524704139359778	0.9207250472970399	0.8814382805405726	0.824797951841294	0.7490772703230781	0.6568897536478229	0.5331600329669424	0.37859529364228367	0.20432593604100968	0.049916596273172506
3	0.3975020687305554	0.42256855331591475	0.44992118705525547	0.4874294518281662	0.5340699340149099	0.5893186009124138	0.6463369502591274	0.6949157092582364	0.7378853520518864	0.7822501493806002	0.8248983153041064	0.8643172910101882	0.8906128242766881	0.9239440358236898	0.9500736275432174	0.9678765361494116	0.9829383491094997	0.9996627781264122	1.0183895864538606	1.038620879573718	1.0552087020801675	1.0747061668262103	1.088211939094507	1.1008376526260553	1.1085419005716493	1.1137120670074663	1.1193374818521922	1.1269886012640569	1.1370760776174578	1.1398785801270983	1.149697912329108	1.1664665054808447	1.1687571039803573	1.171418278767513	1.1740438381318192	1.1806925924338776	1.1753234651627789	1.1697907006447337	1.1747481205967099	1.1779633262920959	1.1789328919352375	1.1737706617707504	1.1721482590883756	1.1697318530418763	1.1655477751285523	1.164502502948742	1.1640359261204447	1.1680033618284489	1.173301066082243	1.1759794666233487	1.1784827179250155	1.1813760640968685	1.1709609969996841	1.1689393480579622	1.158474252060514	1.1457076494420233	1.131957118873265	1.1304458080802966	1.1300305831741628	1.1353621154065419	1.1447376086166627	1.1437156245583158	1.137559088775444	1.1368227965997488	1.1335248261316848	1.132043299133681	1.1296149689383865	1.1254269188465977	1.1156430143280733	1.1076611696989456	1.1007924677582581	1.096894538486451	1.096987822354296	1.1055782632157227	1.101959600009504	1.089811346989038	1.0824828617246616	1.076781479119743	1.0678102806721028	1.0553811086102693	1.0461274740177373	1.0437193909003457	1.0452570060894462	1.04238818389379	1.039389547720993	1.0387244409606453	1.03488618949406	1.0253006122931967	1.0156499781169253	0.9985859504439528	0.9737879891229411	0.9413053433046686	0.9012638775284804	0.8428584379819115	0.7653457105197803	0.6685208438827787	0.5401585146414889	0.38324209584747065	0.20738798314472623	0.050247733778217535
